Volatility 3 Framework 2.26.2

PID	TID	Process	FD	Path	Device	Inode	Type	Mode	Changed	Modified	Accessed	Size
1106	1120	gmain	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1120	gmain	8	socket:[40195]	0:9	40195	SOCK	srwxrwxrwx	-	-	-	0
1106	1120	gmain	10	/run/systemd/inhibit/1.ref	0:25	833	FIFO	prw-------	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	0
1106	1124	gdbus	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1106	1124	gdbus	1	socket:[38696]	0:9	38696	SOCK	srwxrwxrwx	-	-	-	0
1106	1124	gdbus	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1106	1124	gdbus	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1124	gdbus	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1124	gdbus	5	socket:[37715]	0:9	37715	SOCK	srwxrwxrwx	-	-	-	0
1106	1124	gdbus	6	socket:[36566]	0:9	36566	SOCK	srwxrwxrwx	-	-	-	0
1106	1124	gdbus	7	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1106	1124	gdbus	8	socket:[40195]	0:9	40195	SOCK	srwxrwxrwx	-	-	-	0
1106	1124	gdbus	10	/run/systemd/inhibit/1.ref	0:25	833	FIFO	prw-------	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	2025-12-27 19:02:10.165291 UTC	0
1133	1133	login	0	/dev/tty1	0:6	22	CHR	crw-------	2025-12-27 19:03:35.533115 UTC	2025-12-27 20:02:40.801291 UTC	2025-12-27 20:02:40.801291 UTC	0
1133	1133	login	1	/dev/tty1	0:6	22	CHR	crw-------	2025-12-27 19:03:35.533115 UTC	2025-12-27 20:02:40.801291 UTC	2025-12-27 20:02:40.801291 UTC	0
1133	1133	login	2	/dev/tty1	0:6	22	CHR	crw-------	2025-12-27 19:03:35.533115 UTC	2025-12-27 20:02:40.801291 UTC	2025-12-27 20:02:40.801291 UTC	0
1133	1133	login	3	socket:[43534]	0:9	43534	SOCK	srwxrwxrwx	-	-	-	0
1133	1133	login	6	/run/systemd/sessions/1.ref	0:25	858	FIFO	prw-------	2025-12-27 19:03:35.529114 UTC	2025-12-27 19:03:35.529114 UTC	2025-12-27 19:03:35.529114 UTC	0
1140	1140	unattended-upgr	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1140	1140	unattended-upgr	1	socket:[40193]	0:9	40193	SOCK	srwxrwxrwx	-	-	-	0
1140	1140	unattended-upgr	2	socket:[40193]	0:9	40193	SOCK	srwxrwxrwx	-	-	-	0
1140	1140	unattended-upgr	3	/var/log/unattended-upgrades/unattended-upgrades-shutdown.log	253:0	3477	REG	-rw-r--r--	2025-12-27 19:02:10.189291 UTC	2025-12-27 19:02:10.189291 UTC	2025-12-27 19:02:10.189291 UTC	0
1140	1140	unattended-upgr	4	socket:[39076]	0:9	39076	SOCK	srwxrwxrwx	-	-	-	0
1140	1140	unattended-upgr	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1140	1140	unattended-upgr	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1140	1140	unattended-upgr	7	socket:[37732]	0:9	37732	SOCK	srwxrwxrwx	-	-	-	0
1140	1140	unattended-upgr	8	/run/systemd/inhibit/2.ref	0:25	835	FIFO	prw-------	2025-12-27 19:02:10.193291 UTC	2025-12-27 19:02:10.193291 UTC	2025-12-27 19:02:10.193291 UTC	0
1140	1140	unattended-upgr	9	socket:[37733]	0:9	37733	SOCK	srwxrwxrwx	-	-	-	0
1140	1169	gmain	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1140	1169	gmain	1	socket:[40193]	0:9	40193	SOCK	srwxrwxrwx	-	-	-	0
1140	1169	gmain	2	socket:[40193]	0:9	40193	SOCK	srwxrwxrwx	-	-	-	0
1140	1169	gmain	3	/var/log/unattended-upgrades/unattended-upgrades-shutdown.log	253:0	3477	REG	-rw-r--r--	2025-12-27 19:02:10.189291 UTC	2025-12-27 19:02:10.189291 UTC	2025-12-27 19:02:10.189291 UTC	0
1140	1169	gmain	4	socket:[39076]	0:9	39076	SOCK	srwxrwxrwx	-	-	-	0
1140	1169	gmain	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1140	1169	gmain	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
1140	1169	gmain	7	socket:[37732]	0:9	37732	SOCK	srwxrwxrwx	-	-	-	0
1140	1169	gmain	8	/run/systemd/inhibit/2.ref	0:25	835	FIFO	prw-------	2025-12-27 19:02:10.193291 UTC	2025-12-27 19:02:10.193291 UTC	2025-12-27 19:02:10.193291 UTC	0
1140	1169	gmain	9	socket:[37733]	0:9	37733	SOCK	srwxrwxrwx	-	-	-	0
1930	1930	sshd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
1930	1930	sshd	1	socket:[39852]	0:9	39852	SOCK	srwxrwxrwx	-	-	-	0
1930	1930	sshd	2	socket:[39852]	0:9	39852	SOCK	srwxrwxrwx	-	-	-	0
1930	1930	sshd	3	socket:[39859]	0:9	39859	SOCK	srwxrwxrwx	-	-	-	0
1930	1930	sshd	4	socket:[39861]	0:9	39861	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
2162	2162	systemd	1	socket:[44333]	0:9	44333	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	2	socket:[44333]	0:9	44333	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	3	socket:[44354]	0:9	44354	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	5	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	6	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	7	/sys/fs/cgroup/unified/user.slice/user-1000.slice/user@1000.service	0:30	2176	DIR	drwxr-xr-x	2025-12-27 19:03:35.528409 UTC	2025-12-27 19:03:35.528409 UTC	2025-12-27 19:03:35.470056 UTC	0
2162	2162	systemd	8	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	9	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	10	/proc/2162/mountinfo	0:5	44356	REG	-r--r--r--	2025-12-27 19:03:35.489103 UTC	2025-12-27 19:03:35.489103 UTC	2025-12-27 19:03:35.489103 UTC	0
2162	2162	systemd	11	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	12	socket:[43604]	0:9	43604	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	13	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	14	/proc/swaps	0:5	4026532071	REG	-r--r--r--	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	2025-12-27 19:02:04.713291 UTC	0
2162	2162	systemd	15	socket:[44357]	0:9	44357	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	16	socket:[43596]	0:9	43596	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	17	socket:[43597]	0:9	43597	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	18	socket:[43598]	0:9	43598	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	19	socket:[43599]	0:9	43599	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	20	socket:[43600]	0:9	43600	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	21	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2162	2162	systemd	26	socket:[43605]	0:9	43605	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	27	socket:[43606]	0:9	43606	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	28	socket:[43607]	0:9	43607	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	29	socket:[43608]	0:9	43608	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	30	socket:[43609]	0:9	43609	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	31	socket:[43610]	0:9	43610	SOCK	srwxrwxrwx	-	-	-	0
2162	2162	systemd	32	socket:[43612]	0:9	43612	SOCK	srwxrwxrwx	-	-	-	0
2170	2170	(sd-pam)	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
2170	2170	(sd-pam)	1	socket:[44333]	0:9	44333	SOCK	srwxrwxrwx	-	-	-	0
2170	2170	(sd-pam)	2	socket:[44333]	0:9	44333	SOCK	srwxrwxrwx	-	-	-	0
2170	2170	(sd-pam)	3	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2170	2170	(sd-pam)	4	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
2170	2170	(sd-pam)	6	pipe:[44334]	0:13	44334	FIFO	prw-------	2025-12-27 19:03:35.465096 UTC	2025-12-27 19:03:35.465096 UTC	2025-12-27 19:03:35.465096 UTC	0
2170	2170	(sd-pam)	7	socket:[44348]	0:9	44348	SOCK	srwxrwxrwx	-	-	-	0
2175	2175	bash	0	/dev/tty1	0:6	22	CHR	crw-------	2025-12-27 19:03:35.533115 UTC	2025-12-27 20:02:40.801291 UTC	2025-12-27 20:02:40.801291 UTC	0
2175	2175	bash	1	/dev/tty1	0:6	22	CHR	crw-------	2025-12-27 19:03:35.533115 UTC	2025-12-27 20:02:40.801291 UTC	2025-12-27 20:02:40.801291 UTC	0
2175	2175	bash	2	/dev/tty1	0:6	22	CHR	crw-------	2025-12-27 19:03:35.533115 UTC	2025-12-27 20:02:40.801291 UTC	2025-12-27 20:02:40.801291 UTC	0
2175	2175	bash	255	/dev/tty1	0:6	22	CHR	crw-------	2025-12-27 19:03:35.533115 UTC	2025-12-27 20:02:40.801291 UTC	2025-12-27 20:02:40.801291 UTC	0
2945	2945	sshd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
2945	2945	sshd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
2945	2945	sshd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
2945	2945	sshd	3	socket:[48234]	0:9	48234	SOCK	srwxrwxrwx	-	-	-	0
2945	2945	sshd	4	socket:[47669]	0:9	47669	SOCK	srwxrwxrwx	-	-	-	0
2945	2945	sshd	5	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
2945	2945	sshd	6	socket:[45922]	0:9	45922	SOCK	srwxrwxrwx	-	-	-	0
2945	2945	sshd	7	socket:[48272]	0:9	48272	SOCK	srwxrwxrwx	-	-	-	0
2945	2945	sshd	8	/run/systemd/sessions/4.ref	0:25	866	FIFO	prw-------	2025-12-27 19:08:02.428678 UTC	2025-12-27 19:08:02.428678 UTC	2025-12-27 19:08:02.428678 UTC	0
3037	3037	sshd	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
3037	3037	sshd	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
3037	3037	sshd	2	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
3037	3037	sshd	3	socket:[48234]	0:9	48234	SOCK	srwxrwxrwx	-	-	-	0
3037	3037	sshd	4	socket:[47669]	0:9	47669	SOCK	srwxrwxrwx	-	-	-	0
3037	3037	sshd	5	socket:[48271]	0:9	48271	SOCK	srwxrwxrwx	-	-	-	0
3037	3037	sshd	6	socket:[45922]	0:9	45922	SOCK	srwxrwxrwx	-	-	-	0
3037	3037	sshd	7	pipe:[46050]	0:13	46050	FIFO	prw-------	2025-12-27 19:08:02.612634 UTC	2025-12-27 19:08:02.612634 UTC	2025-12-27 19:08:02.612634 UTC	0
3037	3037	sshd	8	/run/systemd/sessions/4.ref	0:25	866	FIFO	prw-------	2025-12-27 19:08:02.428678 UTC	2025-12-27 19:08:02.428678 UTC	2025-12-27 19:08:02.428678 UTC	0
3037	3037	sshd	9	pipe:[46050]	0:13	46050	FIFO	prw-------	2025-12-27 19:08:02.612634 UTC	2025-12-27 19:08:02.612634 UTC	2025-12-27 19:08:02.612634 UTC	0
3037	3037	sshd	10	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
3037	3037	sshd	12	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
3037	3037	sshd	13	/dev/ptmx	0:6	88	CHR	crw-rw-rw-	2025-12-27 19:02:05.801291 UTC	2025-12-27 21:49:03.801291 UTC	2025-12-27 21:49:03.801291 UTC	0
3038	3038	bash	0	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
3038	3038	bash	1	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
3038	3038	bash	2	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
3038	3038	bash	255	/dev/pts/0	0:24	3	CHR	crw--w----	2025-12-27 19:08:02.612634 UTC	2025-12-27 21:08:16.612634 UTC	2025-12-27 21:08:16.612634 UTC	0
17742	17742	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17742	17742	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17742	17742	apache2	2	/var/log/apache2/error.log	253:0	4099	REG	-rw-r-----	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:27.356340 UTC	1343
17742	17742	apache2	3	socket:[70114]	0:9	70114	SOCK	srwxrwxrwx	-	-	-	0
17742	17742	apache2	4	socket:[70115]	0:9	70115	SOCK	srwxrwxrwx	-	-	-	0
17742	17742	apache2	5	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17742	17742	apache2	6	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17742	17742	apache2	7	/var/log/apache2/other_vhosts_access.log	253:0	4101	REG	-rw-r-----	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	0
17742	17742	apache2	8	/var/log/apache2/access.log	253:0	4100	REG	-rw-r-----	2025-12-27 20:16:56.338848 UTC	2025-12-27 20:16:56.338848 UTC	2025-12-27 19:20:27.356340 UTC	1022
17742	17742	apache2	9	/tmp/.ZendSem.cW2tYJ	253:0	524308	REG	-rw-rw-rw-	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	0
17744	17744	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17744	17744	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17744	17744	apache2	2	/var/log/apache2/error.log	253:0	4099	REG	-rw-r-----	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:27.356340 UTC	1343
17744	17744	apache2	3	socket:[70114]	0:9	70114	SOCK	srwxrwxrwx	-	-	-	0
17744	17744	apache2	4	socket:[70115]	0:9	70115	SOCK	srwxrwxrwx	-	-	-	0
17744	17744	apache2	5	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17744	17744	apache2	6	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17744	17744	apache2	7	/var/log/apache2/other_vhosts_access.log	253:0	4101	REG	-rw-r-----	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	0
17744	17744	apache2	8	/var/log/apache2/access.log	253:0	4100	REG	-rw-r-----	2025-12-27 20:16:56.338848 UTC	2025-12-27 20:16:56.338848 UTC	2025-12-27 19:20:27.356340 UTC	1022
17744	17744	apache2	9	/tmp/.ZendSem.cW2tYJ	253:0	524308	REG	-rw-rw-rw-	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	0
17744	17744	apache2	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
17745	17745	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17745	17745	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17745	17745	apache2	2	/var/log/apache2/error.log	253:0	4099	REG	-rw-r-----	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:27.356340 UTC	1343
17745	17745	apache2	3	socket:[70114]	0:9	70114	SOCK	srwxrwxrwx	-	-	-	0
17745	17745	apache2	4	socket:[70115]	0:9	70115	SOCK	srwxrwxrwx	-	-	-	0
17745	17745	apache2	5	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17745	17745	apache2	6	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17745	17745	apache2	7	/var/log/apache2/other_vhosts_access.log	253:0	4101	REG	-rw-r-----	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	0
17745	17745	apache2	8	/var/log/apache2/access.log	253:0	4100	REG	-rw-r-----	2025-12-27 20:16:56.338848 UTC	2025-12-27 20:16:56.338848 UTC	2025-12-27 19:20:27.356340 UTC	1022
17745	17745	apache2	9	/tmp/.ZendSem.cW2tYJ	253:0	524308	REG	-rw-rw-rw-	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	0
17745	17745	apache2	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
17746	17746	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17746	17746	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17746	17746	apache2	2	/var/log/apache2/error.log	253:0	4099	REG	-rw-r-----	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:27.356340 UTC	1343
17746	17746	apache2	3	socket:[70114]	0:9	70114	SOCK	srwxrwxrwx	-	-	-	0
17746	17746	apache2	4	socket:[70115]	0:9	70115	SOCK	srwxrwxrwx	-	-	-	0
17746	17746	apache2	5	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17746	17746	apache2	6	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17746	17746	apache2	7	/var/log/apache2/other_vhosts_access.log	253:0	4101	REG	-rw-r-----	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	0
17746	17746	apache2	8	/var/log/apache2/access.log	253:0	4100	REG	-rw-r-----	2025-12-27 20:16:56.338848 UTC	2025-12-27 20:16:56.338848 UTC	2025-12-27 19:20:27.356340 UTC	1022
17746	17746	apache2	9	/tmp/.ZendSem.cW2tYJ	253:0	524308	REG	-rw-rw-rw-	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	0
17746	17746	apache2	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
17747	17747	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17747	17747	apache2	1	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
17747	17747	apache2	2	/var/log/apache2/error.log	253:0	4099	REG	-rw-r-----	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:27.356340 UTC	1343
17747	17747	apache2	3	socket:[70114]	0:9	70114	SOCK	srwxrwxrwx	-	-	-	0
17747	17747	apache2	4	socket:[70115]	0:9	70115	SOCK	srwxrwxrwx	-	-	-	0
17747	17747	apache2	5	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17747	17747	apache2	6	pipe:[71034]	0:13	71034	FIFO	prw-------	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	2025-12-27 19:20:49.089139 UTC	0
17747	17747	apache2	7	/var/log/apache2/other_vhosts_access.log	253:0	4101	REG	-rw-r-----	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	2025-12-27 19:20:27.360342 UTC	0
17747	17747	apache2	8	/var/log/apache2/access.log	253:0	4100	REG	-rw-r-----	2025-12-27 20:16:56.338848 UTC	2025-12-27 20:16:56.338848 UTC	2025-12-27 19:20:27.356340 UTC	1022
17747	17747	apache2	9	/tmp/.ZendSem.cW2tYJ	253:0	524308	REG	-rw-rw-rw-	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	2025-12-27 19:20:49.093140 UTC	0
17747	17747	apache2	10	anon_inode:[12452]	0:14	12452	-	?rw-------	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	2025-12-27 19:02:00.452000 UTC	0
17748	17748	apache2	0	/dev/null	0:6	6	CHR	crw-rw-rw-	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	2025-12-27 19:02:05.793291 UTC	0
